GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
RP11-459O1.2,2,5.0e-08,3008.78494057,False,IVW,-0.0004029492663824785,0.0009211263717470551,-0.0022083569550067064,0.0014024584222417495,0.7374766055608379,4.4895637595671065,0.03410237886385592,rs6454693,0.9370725391030849
RP11-63D14.1,2,5.0e-08,112.44333425,False,IVW,0.00037997912717255055,0.0011336502438609793,-0.0018419753507949686,0.00260193360514007,0.7374878185996052,0.6197967085237878,0.4311228403636641,rs61877621,0.9370725391030849
ITGB2,1,5.0e-08,4590.509660889999,False,Wald Ratio,0.00021893651086362035,0.000653352640314067,-0.001061634664151951,0.0014995076858791917,0.7375519144938387,0.0,1.0,rs760462,0.9370823223145454
RP11-578F21.9,2,5.0e-08,84.256581625,False,IVW,-0.0004959670036574376,0.0014804469170647348,-0.003397642961104318,0.0024057089537894427,0.7376162781100988,0.14525353345429476,0.7031131571417697,rs4966343,0.937092444153024
TEX101,2,5.0e-08,337.37612922500006,False,IVW,0.0005820665730273242,0.0017387401411635458,-0.0028258641036532257,0.003989997249707874,0.7378035665455773,0.08721441447487983,0.7677487774613359,rs36081957,0.9372483780985369
CTD-2284J15.1,1,5.0e-08,115.84001641000005,False,Wald Ratio,0.0005637672239521576,0.0016856261628905116,-0.002740060055313245,0.00386759450321756,0.738035738577691,0.0,1.0,rs7843272,0.9372483780985369
PTPRN2,2,5.0e-08,1736.295723585,False,IVW,0.00028006636758804197,0.000837420032440905,-0.0013612768959961317,0.0019214096311722158,0.7380479093300871,0.37607179259865225,0.5397130806544392,rs221235,0.9372483780985369
GLIPR1L2,1,5.0e-08,1046.3736952900001,False,Wald Ratio,0.0004449715381940715,0.0013307311214880821,-0.0021632614599225693,0.0030532045363107123,0.7380918849349452,0.0,1.0,rs7135208,0.9372483780985369
ZNF700,1,5.0e-08,47.05274025,False,Wald Ratio,-0.0019255328364316026,0.0057592988002174925,-0.013213758484857889,0.009362692811994682,0.7381270872690942,0.0,1.0,rs10417905,0.9372483780985369
RP11-455O6.2,1,5.0e-08,235.20516496000005,False,Wald Ratio,-0.00034660681917725235,0.001036883111606526,-0.0023788977179260433,0.0016856840795715388,0.7381700764261587,0.0,1.0,rs2279913,0.9372483780985369
SLC25A37,1,5.0e-08,3530.498724,False,Wald Ratio,0.00026301954113846425,0.0007868330734519135,-0.001279173282827286,0.0018052123651042147,0.7381711756677447,0.0,1.0,rs2928682,0.9372483780985369
COPG2,1,5.0e-08,2296.09638976,False,Wald Ratio,0.00029078028027201,0.0008699633919836174,-0.00141434796801588,0.0019959085285599,0.7381952391868858,0.0,1.0,rs138265226,0.9372483780985369
UBE2S,1,5.0e-08,70.23780864000001,False,Wald Ratio,-0.0008567908253337276,0.0025638901769937236,-0.005882015572241425,0.004168433921573971,0.7382466762490161,0.0,1.0,rs73619625,0.9372483780985369
ZDHHC7,1,5.0e-08,1474.9286630400002,False,Wald Ratio,0.0003962693323247608,0.0011861305014856016,-0.0019285464505870184,0.00272108511523654,0.7383148310492607,0.0,1.0,rs2326461,0.937263292284706
ZNF682,1,5.0e-08,162.98607556000002,False,Wald Ratio,0.001162824257710197,0.0034827405408742727,-0.005663347202403378,0.007988995717823771,0.7384686289607547,0.0,1.0,rs7256627,0.9373202355503831
LINC00222,1,5.0e-08,56.029716089999994,False,Wald Ratio,-0.0006960168561410828,0.0020856911892498885,-0.004783971587070864,0.0033919378747886988,0.7385980955197491,0.0,1.0,rs916343,0.9373202355503831
TOP3B,1,5.0e-08,818.65798884,False,Wald Ratio,-0.00028760290212304643,0.000862005346307343,-0.001977133380885439,0.001401927576639346,0.7386482201690965,0.0,1.0,rs10427625,0.9373202355503831
C19orf60,1,5.0e-08,3219.41625201,False,Wald Ratio,-0.00023136100228300833,0.0006934948009110173,-0.0015906108120686021,0.0011278888075025857,0.7386692987177357,0.0,1.0,rs4808823,0.9373202355503831
AC004967.8,1,5.0e-08,238.87866248999995,False,Wald Ratio,-0.00039815693773852896,0.0011938486930003704,-0.002738100376019255,0.0019417865005421971,0.7387515800332642,0.0,1.0,rs12112314,0.9373202355503831
TMEM120B,1,5.0e-08,93.15145225,False,Wald Ratio,-0.0008144657158683287,0.0024427893373692635,-0.005602332817112085,0.003973401385375428,0.7388200813736203,0.0,1.0,rs15797,0.9373202355503831
SMTNL1,3,5.0e-08,307.0425382966667,False,IVW,-0.000867429083345575,0.0022674906595550213,-0.005311710776073416,0.0035768526093822666,0.7388808405348806,6.921172928796727,0.03141133498582227,rs2234409,0.9373202355503831
PICK1,2,5.0e-08,2626.3537186900003,False,IVW,-0.00021879585941830256,0.0006565963851684705,-0.0015057247743485048,0.0010681330555118997,0.7389626905705615,0.043001356536236254,0.8357227181691189,rs3026685,0.9373202355503831
RDH13,1,5.0e-08,3962.6521401599994,False,Wald Ratio,-0.0001818749946138097,0.0005460796713279636,-0.0012521911504166183,0.0008884411611889989,0.7390921728310733,0.0,1.0,rs11668339,0.9373202355503831
FYCO1,1,5.0e-08,254.12823395999993,False,Wald Ratio,0.0009400104173562798,0.0028225349117760837,-0.004592158009724844,0.006472178844437403,0.7391058569901083,0.0,1.0,rs2276856,0.9373202355503831
DHTKD1,1,5.0e-08,834.10060864,False,Wald Ratio,-0.0005259727977962631,0.00157967163604811,-0.0036221292044505585,0.0025701836088580323,0.739161930448208,0.0,1.0,rs7894615,0.9373202355503831
NLRP6,1,5.0e-08,577.83025161,False,Wald Ratio,-0.0006211499606972589,0.0018666469774777186,-0.004279778036553587,0.0030374781151590695,0.7393136295241787,0.0,1.0,rs11605127,0.9373202355503831
CTD-2506J14.1,1,1.0e-05 (relaxed),21.61971009,False,Wald Ratio,-0.001880309375636278,0.005650824492043761,-0.01295592538004205,0.009195306628769495,0.7393233341010768,0.0,1.0,rs56265372,0.9373202355503831
PSMB5,1,5.0e-08,458.73929123999994,False,Wald Ratio,0.0006600880345856582,0.0019838321471871674,-0.00322822297390119,0.004548399043072506,0.7393352234279771,0.0,1.0,rs11543947,0.9373202355503831
SPTB,1,5.0e-08,106.37447044000001,False,Wald Ratio,0.0012888503393609725,0.0038737112977460337,-0.006303623804221253,0.008881324482943199,0.7393477721196993,0.0,1.0,rs229621,0.9373202355503831
AC093627.9,1,5.0e-08,254.32275625,False,Wald Ratio,0.00043066235480111937,0.0012944656966612062,-0.0021064904106548447,0.0029678151202570838,0.7393644717787875,0.0,1.0,rs139398092,0.9373202355503831
IDO2,1,5.0e-08,107.66760169000001,False,Wald Ratio,-0.0012356092850764882,0.0037140355760590773,-0.00851511901415228,0.006043900443999303,0.739370984077268,0.0,1.0,rs7828760,0.9373202355503831
KCNE3,1,5.0e-08,518.30441569,False,Wald Ratio,0.0006511478369479106,0.001957273792237543,-0.003185108795837674,0.0044874044697334955,0.7393750798843808,0.0,1.0,rs3853688,0.9373202355503831
RP11-390F4.3,1,5.0e-08,269.53430625,False,Wald Ratio,0.0003769436198588065,0.0011335426841797204,-0.0018448000411334458,0.0025986872808510587,0.7394846474279486,0.0,1.0,rs35630035,0.9373475383626934
NKAPL,1,5.0e-08,43.10053801,False,Wald Ratio,-0.0018993836784062673,0.005713225508856947,-0.013097305675765883,0.009298538318953347,0.7395466003336191,0.0,1.0,rs66487884,0.9373475383626934
PABPC1,1,5.0e-08,128.00885881,False,Wald Ratio,-0.0005923545302979821,0.0017821202759086849,-0.004085310271079005,0.0029006012104830403,0.7395966646004892,0.0,1.0,rs2173214,0.9373475383626934
C10orf25,1,5.0e-08,122.95039689000001,False,Wald Ratio,-0.0013073195861861178,0.0039335200882321085,-0.00901701895912105,0.006402379786748815,0.7396222662176981,0.0,1.0,rs7478211,0.9373475383626934
RP1-92O14.3,1,5.0e-08,173.65704841000002,False,Wald Ratio,-0.0004178955713242277,0.0012579728223965215,-0.0028835223032214097,0.0020477311605729544,0.7397400445635629,0.0,1.0,rs72669002,0.9374209892177711
ZNF354B,1,5.0e-08,57.77064049,False,Wald Ratio,0.0017439391345946988,0.00525153149834908,-0.008549062602169498,0.012036940871358894,0.7398273341287287,0.0,1.0,rs2004503,0.9374209892177711
MICALL1,1,5.0e-08,118.27650025000001,False,Wald Ratio,0.0013246404970153566,0.003989247910019801,-0.006494285406623454,0.009143566400654167,0.7398494735557204,0.0,1.0,rs139852,0.9374209892177711
KLK14,1,5.0e-08,49.57004836000001,False,Wald Ratio,0.0021347766507530137,0.0064325584038392464,-0.01047303782077191,0.014742591122277937,0.7399870142115694,0.0,1.0,rs11666870,0.9375237688249666
RCC1,3,5.0e-08,291.01594288666666,False,IVW,-0.0007177864665254587,0.0018873088096216669,-0.0044169117333839256,0.0029813388003330082,0.7402984438834164,4.018673200226834,0.13407759223107296,rs74841008,0.9377320616015924
SHC1,2,5.0e-08,756.863276525,False,IVW,-0.0005736767984971948,0.0013274778337576956,-0.003175533352662278,0.0020281797556678883,0.7403127715804703,1.562924729603972,0.2112374969603914,rs8191979,0.9377320616015924
SNHG15,1,5.0e-08,755.66711236,False,Wald Ratio,-0.0004457576228329653,0.001345612849829319,-0.0030831588084984304,0.0021916435628325003,0.7404425400265069,0.0,1.0,rs4563792,0.9377320616015924
GLT1D1,1,5.0e-08,471.48911043999993,False,Wald Ratio,-0.0004710861042364577,0.0014221374225274425,-0.0032584754523902453,0.0023163032439173295,0.7404540180737946,0.0,1.0,rs117027356,0.9377320616015924
MARCH1,1,5.0e-08,2348.53636689,False,Wald Ratio,-0.0003101601913149549,0.000936362922400838,-0.0021454315192205977,0.0015251111365906878,0.7404637432263714,0.0,1.0,rs4591544,0.9377320616015924
R3HDM1,1,5.0e-08,78.61836889,False,Wald Ratio,-0.0018177365845461829,0.005488915293692135,-0.012576010560182767,0.008940537391090402,0.740519862630705,0.0,1.0,rs61744510,0.9377320616015924
ERMP1,3,5.0e-08,588.93319127,False,IVW,0.0003389833361246057,0.0010237699968447518,-0.0016676058576911078,0.0023455725299403193,0.7405592938675998,0.8577951387183682,0.6512266313259656,rs4628310,0.9377320616015924
RP11-203J24.9,1,5.0e-08,148.11620209000003,False,Wald Ratio,0.0006669727177088955,0.002015042281266404,-0.0032825101535732567,0.004616455588991048,0.7406468386737184,0.0,1.0,rs10819317,0.9377320616015924
RARS2,2,5.0e-08,196.84907020999998,False,IVW,-0.0007350798482206851,0.002221766910105948,-0.0050897429920283436,0.0036195832955869733,0.7407549807153269,0.28743122534276455,0.5918713834570299,rs113693586,0.9377320616015924
CDC16,2,5.0e-08,2059.573165585,False,IVW,0.0002462032771739074,0.0007441963861421591,-0.0012124216396647244,0.001704828194012539,0.7407721003634993,0.08338106926966543,0.7727667248211731,rs9562094,0.9377320616015924
VPS8,2,5.0e-08,529.0937245800001,False,IVW,-0.002990345950754181,0.006934905249680258,-0.016582760240127486,0.010602068338619125,0.7408243485934145,26.427559147201713,2.736087412191779e-07,rs59264451,0.9377320616015924
DHFRL1,2,5.0e-08,145.19168665,False,IVW,0.0019977989625009126,0.004633177541332335,-0.007083229018510464,0.011078826943512289,0.7408286454407862,3.245700185724681,0.07161108685230866,rs7432837,0.9377320616015924
AC090616.2,1,5.0e-08,108.65352169,False,Wald Ratio,-0.0005358840308214119,0.0016206966379513357,-0.0037124494412060297,0.002640681379563206,0.7409085534954061,0.0,1.0,rs7208838,0.9377338707471697
KIR2DP1,1,1.0e-05 (relaxed),28.389715239999997,False,Wald Ratio,0.0012863373185428878,0.0038919084509881213,-0.00634180324539383,0.008914477882479606,0.7410102399487093,0.0,1.0,rs138265129,0.9377338707471697
DKK3,1,5.0e-08,3248.56681444,False,Wald Ratio,-0.00026074735171985466,0.0007890513809051143,-0.0018072880582938786,0.0012857933548541694,0.7410548702820481,0.0,1.0,rs7478978,0.9377338707471697
AGBL3,1,1.0e-05 (relaxed),24.483693610000003,False,Wald Ratio,0.00300182983019461,0.009083915675336661,-0.014802644893465245,0.020806304553854463,0.7410558170908212,0.0,1.0,rs62480987,0.9377338707471697
NUDT15,1,5.0e-08,51.43328088999999,False,Wald Ratio,-0.002018194091579645,0.006117034534901824,-0.014007581779987219,0.00997119359682793,0.741452745196614,0.0,1.0,rs76334761,0.9381051584906114
TMCC1,1,5.0e-08,177.6889,False,Wald Ratio,0.0011129688710328014,0.0033743925771023485,-0.0055008405800878015,0.007726778322153404,0.7415299928115753,0.0,1.0,rs112272442,0.9381051584906114
NACAD,1,5.0e-08,276.45380360999997,False,Wald Ratio,0.0004453241592620284,0.0013502864686195076,-0.002201237319232206,0.003091885637756263,0.7415512653850911,0.0,1.0,rs1992292,0.9381051584906114
RP11-130F10.1,1,5.0e-08,31.90668196,False,Wald Ratio,-0.002188984560331836,0.006637947774844109,-0.01519936219902629,0.010821393078362617,0.7415750635997942,0.0,1.0,rs12510480,0.9381051584906114
TANGO6,2,5.0e-08,113.604381985,False,IVW,0.0007438961546538582,0.002257313939164276,-0.003680439166108122,0.005168231475415838,0.7417405616965771,0.045733048138643,0.8306617976311711,rs1801026,0.93811477700897
ZNF7,1,5.0e-08,134.09871601,False,Wald Ratio,-0.001192718473033426,0.0036195158177619205,-0.00828696947584679,0.005901532529779938,0.7417594180138543,0.0,1.0,rs9004,0.93811477700897
SYNC,1,5.0e-08,32.73441796,False,Wald Ratio,-0.002350109838580714,0.007134131882079129,-0.016333008327455805,0.011632788650294379,0.7418399356887644,0.0,1.0,rs702841,0.93811477700897
CTD-2015H6.3,1,5.0e-08,67.38603920999999,False,Wald Ratio,0.0009309077372943079,0.0028261113921263063,-0.004608270591273252,0.006470086065861868,0.7418569392214716,0.0,1.0,rs259048,0.93811477700897
ARPP19,2,5.0e-08,685.8672561,False,IVW,-0.00037207363768739085,0.0011296021971614672,-0.0025860939441238666,0.0018419466687490849,0.7418649596712725,0.412438387246733,0.5207344637814787,rs2049518,0.93811477700897
SOCS2-AS1,1,5.0e-08,50.55778816,False,Wald Ratio,0.0016872921004531514,0.005124589813057713,-0.008356903933139967,0.011731488134046269,0.7419636501654625,0.0,1.0,rs2196424,0.9381627812702601
RP11-175O19.4,1,1.0e-05 (relaxed),29.10063025,False,Wald Ratio,-0.0022726881540914507,0.006904588122963113,-0.015805680875099152,0.011260304566916252,0.7420376091821697,0.0,1.0,rs56376795,0.9381627812702601
NIM1,1,5.0e-08,141.65522360999998,False,Wald Ratio,-0.001091015013234307,0.003315337194710318,-0.00758907591486653,0.005407045888397916,0.7420943432602605,0.0,1.0,rs35855029,0.9381627812702601
WIZ,1,1.0e-05 (relaxed),23.936556250000002,False,Wald Ratio,-0.0020415818527178956,0.006209001317154742,-0.01421122443434119,0.010128060728905399,0.7422992883100932,0.0,1.0,rs8107395,0.9381627812702601
RP11-349A22.5,2,5.0e-08,375.08000140999997,False,IVW,0.00045973251826942604,0.0013983935313136087,-0.0022811188031052467,0.003200583839644099,0.7423389042448436,0.0003404577905156896,0.9852786696977824,rs117862989,0.9381627812702601
RP11-161M6.2,1,5.0e-08,202.74627321000003,False,Wald Ratio,-0.0008248633822018195,0.0025091193114418135,-0.005742737232627773,0.004093010468224135,0.7423475479698818,0.0,1.0,rs11866418,0.9381627812702601
RP11-356N1.2,2,5.0e-08,693.4899761050001,False,IVW,-0.0001775581749477384,0.0005401264409259042,-0.0012362059991625105,0.0008810896492670338,0.7423564038236654,0.3598289233353417,0.5486012624442487,rs1539553,0.9381627812702601
RP11-166B2.1,1,5.0e-08,2094.58167556,False,Wald Ratio,0.0002494993411222596,0.0007592814694661307,-0.0012386923390313566,0.0017376910212758758,0.7424585953985374,0.0,1.0,rs2869492,0.9381627812702601
ZMIZ1,1,5.0e-08,227.587396,False,Wald Ratio,-0.0008375313981098762,0.0025499716286254415,-0.0058354757902157415,0.0041604129939959884,0.742573454369001,0.0,1.0,rs1250565,0.9381627812702601
TMC5,1,5.0e-08,48.40124040999999,False,Wald Ratio,0.0020341843116343334,0.00619365444088417,-0.01010537839249864,0.014173747015767308,0.7425862721761376,0.0,1.0,rs28759224,0.9381627812702601
FBXO45,1,5.0e-08,55.24056975999999,False,Wald Ratio,0.0017802673134544925,0.005422562365129536,-0.008847954922199398,0.012408489549108382,0.7426792548981012,0.0,1.0,rs73219680,0.9381627812702601
SEP15,1,5.0e-08,127.61769023999999,False,Wald Ratio,0.0012107977322443422,0.0036880722165369634,-0.0060178238121681065,0.008439419276656791,0.742684101377109,0.0,1.0,rs552483,0.9381627812702601
ANKRD36BP1,1,5.0e-08,92.61367695999999,False,Wald Ratio,-0.0012902539663308388,0.003930094745619409,-0.00899323966774488,0.006412731735083203,0.742684101377109,0.0,1.0,rs10737541,0.9381627812702601
FAM173A,1,5.0e-08,691.22193921,False,Wald Ratio,-0.0004666704126817726,0.0014215244130980234,-0.0032528582623538986,0.0023195174369903533,0.7426933813691021,0.0,1.0,rs12448432,0.9381627812702601
PTK7,1,5.0e-08,365.97220416000005,False,Wald Ratio,0.00076403802625481,0.002330745214923381,-0.003804222594995017,0.005332298647504637,0.7430564816558358,0.0,1.0,rs6916141,0.9384883945451874
ILK,1,5.0e-08,99.49264516000001,False,Wald Ratio,-0.0014167104484170989,0.0043219113413044295,-0.00988765667737378,0.007054235780539583,0.743065002424133,0.0,1.0,rs79548722,0.9384883945451874
ZNF671,2,5.0e-08,267.885135145,False,IVW,-0.0014419109693304146,0.003377385114313427,-0.00806158579338473,0.005177763854723902,0.7431205950307553,3.1525291571887806,0.07580937712223235,rs2074080,0.9384883945451874
ZNRF3,2,5.0e-08,45.298069345,False,IVW,-0.0015276115349588761,0.0035804432661896606,-0.00854528033669061,0.005490057266772859,0.7432696923790585,1.2466593736434044,0.2641914792587642,rs739196,0.9385538198031707
ALDH8A1,2,5.0e-08,1088.52456565,False,IVW,0.0005017845515089065,0.001176812963703094,-0.0018047688573491578,0.002808337960366971,0.7434105578724068,1.566199544118442,0.21075979152460644,rs949547,0.9385538198031707
GUCY1A3,1,5.0e-08,160.80268863999999,False,Wald Ratio,0.0015443316589238386,0.004717933218012327,-0.007702817448380321,0.010791480766227999,0.7434166086682417,0.0,1.0,rs72685775,0.9385538198031707
RP11-588K22.2,1,5.0e-08,89.01733801000002,False,Wald Ratio,0.000949553198723257,0.0029008850220995502,-0.0047361814445918615,0.006635287842038376,0.7434166086682417,0.0,1.0,rs72685775,0.9385538198031707
SLC1A7,1,5.0e-08,828.4323062500001,False,Wald Ratio,-0.0005090909101290451,0.0015555128676659918,-0.0035578961307543887,0.002539714310496299,0.7434548252437008,0.0,1.0,rs17107864,0.9385538198031707
NCOA3,1,5.0e-08,633.01050409,False,Wald Ratio,0.000573818090146767,0.0017540831422329602,-0.002864184868629835,0.004011821048923369,0.7435674616738708,0.0,1.0,rs6018517,0.9385911902887019
CLEC1A,1,5.0e-08,910.24700209,False,Wald Ratio,-0.0004715861408917299,0.0014417485728771692,-0.003297413343730981,0.0023542410619475217,0.7435974018392195,0.0,1.0,rs17734799,0.9385911902887019
ZNRF1,1,5.0e-08,422.10935209,False,Wald Ratio,0.0007164340534067573,0.0021916112578624033,-0.003579124012003553,0.005011992118817068,0.7437447865726616,0.0,1.0,rs62061437,0.9387059152063308
ULK4,2,5.0e-08,3085.86101605,False,IVW,-0.0002799707273433475,0.0006578887876254148,-0.0015694327510891604,0.0010094912964024655,0.7438596443870134,1.306582192237395,0.25301440164055267,rs1716985,0.9387078366583281
LRRC59,1,1.0e-05 (relaxed),22.137025,False,Wald Ratio,-0.0034406360435208696,0.010530201538099289,-0.024079831058195472,0.017198558971153736,0.7438646877966408,0.0,1.0,rs73342114,0.9387078366583281
APP,2,5.0e-08,374.26387153999997,False,IVW,-0.000522753391755817,0.0016004902855478692,-0.0036597143514296407,0.002614207567918007,0.7439547216784395,0.1315641313292797,0.7168157747555031,rs2830076,0.9387078366583281
KIAA1984,1,1.0e-05 (relaxed),19.910336410000003,False,Wald Ratio,-0.0022888675911401975,0.00700916970853784,-0.016026840219874362,0.011449105037593969,0.7440057598114782,0.0,1.0,rs73668366,0.9387078366583281
WDR49,1,5.0e-08,53.37179135999999,False,Wald Ratio,-0.001715475000842514,0.005256371354854266,-0.012017962856356876,0.008587012854671847,0.7441511850056486,0.0,1.0,rs71304631,0.9387078366583281
POLE4,1,5.0e-08,143.87042916000001,False,Wald Ratio,0.0013508096658228995,0.004140992015294173,-0.006765534684153678,0.009467154015799478,0.7442697399926952,0.0,1.0,rs2087172,0.9387078366583281
CYTH4,1,5.0e-08,258.40241001,False,Wald Ratio,0.0008993646884599376,0.0027589334413638676,-0.0045081448566132425,0.006306874233533119,0.7444374123854185,0.0,1.0,rs5750411,0.9387078366583281
ITPR2,3,5.0e-08,822.5442649166667,False,IVW,-0.000296095801536075,0.0009086650091319529,-0.0020770792194347025,0.0014848876163625526,0.7445317614047293,1.0975731915020612,0.577650308639678,rs75219660,0.9387078366583281
IL15,2,5.0e-08,272.435994065,False,IVW,-0.0011675957654062072,0.002752278485855186,-0.006562061597682372,0.004226870066869956,0.7445771705003068,2.109796378546404,0.14635879110277594,rs60301947,0.9387078366583281
NEBL,3,5.0e-08,3878.539670970001,False,IVW,0.0003439612400582584,0.0009210052946201094,-0.001461209137397156,0.002149131617513673,0.7446747159930123,7.507408046647914,0.023430796707079704,rs7922952,0.9387078366583281
PPA1,1,5.0e-08,2678.54897209,False,Wald Ratio,-0.00020381243562082096,0.0006258957958851366,-0.0014305681955556885,0.0010229433243140467,0.7447019086058795,0.0,1.0,rs9415951,0.9387078366583281
SOX12,1,5.0e-08,89.81163361000002,False,Wald Ratio,-0.0014437353552690876,0.004434150673748189,-0.010134670675815537,0.007247199965277362,0.7447311255860054,0.0,1.0,rs6051162,0.9387078366583281
XXbac-BPG299F13.16,2,5.0e-08,884.4041738499999,False,IVW,-0.001278678533930905,0.003017127409169942,-0.007192248255903991,0.004634891188042181,0.7448049801459682,23.999201584007118,9.637565762110611e-07,rs9264547,0.9387078366583281
SH3GLB2,2,5.0e-08,1019.9696041000001,False,IVW,0.0003305214734863355,0.001015564740778105,-0.00165998541843875,0.002321028365411421,0.7448361011794025,0.13234686570212456,0.7160110312590848,rs55758160,0.9387078366583281
RAB3IL1,3,5.0e-08,373.4534969366667,False,IVW,-0.00042396514585661877,0.0013027066626507039,-0.002977270204651998,0.002129339912938761,0.7448409471677067,1.836721073779774,0.3991729342214244,rs61898565,0.9387078366583281
DTNBP1,2,5.0e-08,1271.0604822499997,False,IVW,0.0002961330821583503,0.0009099344420616674,-0.0014873384242825177,0.0020796045885992185,0.7448447451167703,0.4140300085783099,0.5199310869709135,rs2619537,0.9387078366583281
ZNF770,1,5.0e-08,49.94814276,False,Wald Ratio,0.002092876747206232,0.00643272116696245,-0.01051525674004017,0.014701010234452633,0.7449172615900626,0.0,1.0,rs7179880,0.9387078366583281
KIAA0100,1,5.0e-08,30.801390010000002,False,Wald Ratio,-0.0014354740244418521,0.004412166956976611,-0.01008332126011601,0.007212373211232305,0.744920394151249,0.0,1.0,rs189492267,0.9387078366583281
ERCC2,1,5.0e-08,417.74454544,False,Wald Ratio,-0.0004702539367476761,0.00144571874005436,-0.003303862667254222,0.002363354793758869,0.7449741155269431,0.0,1.0,rs171140,0.9387078366583281
SPRYD7,1,5.0e-08,145.89499368999998,False,Wald Ratio,-0.0012766273426839364,0.003925273141761649,-0.008970162700536768,0.0064169080151688955,0.7450049308108266,0.0,1.0,rs78063859,0.9387078366583281
KIAA0753,1,5.0e-08,1452.4940545600002,False,Wald Ratio,-0.00037610502019930854,0.0011565229371128737,-0.0026428899769405413,0.001890679936541924,0.7450272475751469,0.0,1.0,rs2304977,0.9387078366583281
ERP44,1,5.0e-08,132.89708961,False,Wald Ratio,0.0013663190386303487,0.004202960505398729,-0.006871483551951161,0.009604121629211858,0.7451168091444058,0.0,1.0,rs9408993,0.9387078366583281
FBXL5,2,5.0e-08,279.42708628,False,IVW,-0.0005932091843094747,0.00182492726075156,-0.004170066615382532,0.002983648246763583,0.7451363547746297,0.9255361554873501,0.336025544924765,rs62290605,0.9387078366583281
RP11-293M10.5,1,5.0e-08,382.17122063999994,False,Wald Ratio,0.0003449803688356474,0.001061363013368632,-0.0017352911373668713,0.002425251875038166,0.7451544100448464,0.0,1.0,rs12881651,0.9387078366583281
POLR3H,2,5.0e-08,51.701621425,False,IVW,0.005676933399684879,0.013420765962181056,-0.020627767886189988,0.03198163468555975,0.7452424572580103,11.712791386401634,0.0006207193849108172,rs36100462,0.9387078366583281
SMIM13,1,1.0e-05 (relaxed),23.270975999999997,False,Wald Ratio,0.003085084528397885,0.009497081536699196,-0.015529195283532539,0.02169936434032831,0.7452979802111486,0.0,1.0,rs4557516,0.9387078366583281
LINC00422,1,5.0e-08,581.3981888400001,False,Wald Ratio,0.0002692268745809203,0.0008288656892835546,-0.0013553498764148468,0.0018938036255766873,0.7453221270199819,0.0,1.0,rs9316295,0.9387078366583281
PRKCD,2,5.0e-08,280.87765644500007,False,IVW,-0.0006201819602103519,0.0019093938380800933,-0.004362593882847335,0.003122229962426631,0.7453281469086015,0.19038827635283623,0.662593654809865,rs2230494,0.9387078366583281
SLC2A8,3,5.0e-08,1127.3597083566667,False,IVW,0.00042636938426796815,0.0011451849253698615,-0.0018181930694569604,0.002670931837992897,0.74540859161078,4.2541584594542705,0.11918489767594431,rs11789887,0.9387379989544278
ILF3-AS1,1,5.0e-08,1148.48465449,False,Wald Ratio,-0.0003097589798542202,0.0009544898797833528,-0.0021805591442295917,0.0015610411845211514,0.7455380988874118,0.0,1.0,rs79169271,0.9387695026879117
ASGR2,2,5.0e-08,3368.4938421699994,False,IVW,-0.00041328193862377787,0.0009783369929159244,-0.0023308224447389897,0.001504258567491434,0.7455466031216709,2.5787312670080613,0.10830844247735283,rs552653,0.9387695026879117
ELOVL4,2,5.0e-08,463.81416484,False,IVW,-0.00047169885118441765,0.0014539012124070915,-0.003321345227502317,0.002377947525133482,0.7456074698731117,0.1384992617551864,0.7097775306511886,rs239511,0.9387750033652817
ALDH2,3,5.0e-08,818.2326025966667,False,IVW,0.00028324895698273876,0.0008734539229553895,-0.0014287207320098246,0.001995218645975302,0.7457214501616207,1.6875906169498525,0.4300751541492758,rs7969271,0.9388473720173882
CASP8,2,5.0e-08,416.55376084499994,False,IVW,0.0007147882156632375,0.001694687936690223,-0.0026068001402495995,0.004036376571576075,0.7458986344191889,1.2694694517899063,0.259866233972634,rs7560328,0.9389992961216185
RHOU,3,5.0e-08,309.39524172,False,IVW,0.0004309571020832881,0.001330973924775561,-0.0021777517904768115,0.0030396659946433876,0.7460964274160946,1.9644665787334998,0.3744738558160803,rs484947,0.9391771392383204
CRIP1P1,1,5.0e-08,614.6680562500001,False,Wald Ratio,-0.00021294347782881243,0.000657843244006867,-0.0015023162360822716,0.0010764292804246467,0.7461656085197301,0.0,1.0,rs6442323,0.9391930725826707
ZNF192P1,3,5.0e-08,366.2761601699999,False,IVW,-0.0014054102663794514,0.0037884189213739823,-0.008830711352272456,0.006019890819513553,0.7462654585949517,15.798592421462718,0.00037100455762406614,rs1654774,0.9392476033944643
IGHV3-66,1,5.0e-08,3217.86176644,False,Wald Ratio,0.0001316670109882271,0.00040713729658620483,-0.0006663220903207344,0.0009296561122971885,0.7463945441674831,0.0,1.0,rs17113249,0.939338918873506
MSX2P1,2,5.0e-08,990.3708490250001,False,IVW,-0.0017034672852261259,0.004049005932827638,-0.009639518913568295,0.006232584343116044,0.7464766971395593,21.31658638637282,3.893481103078855e-06,rs8071251,0.9393433727363826
FGF17,1,5.0e-08,36.53477136000001,False,Wald Ratio,0.002364146715735466,0.0073154922503866565,-0.01197421809502238,0.016702511526493314,0.7465665941568769,0.0,1.0,rs113373756,0.9393433727363826
